frame,annotation,activity
6211,31,using_multimedia_display
6212,31,using_multimedia_display
6213,31,using_multimedia_display
6214,31,using_multimedia_display
6215,31,using_multimedia_display
6216,31,using_multimedia_display
6217,31,using_multimedia_display
6218,31,using_multimedia_display
6219,31,using_multimedia_display
6220,31,using_multimedia_display
6221,31,using_multimedia_display
6222,31,using_multimedia_display
6223,31,using_multimedia_display
6224,31,using_multimedia_display
6225,31,using_multimedia_display
6226,31,using_multimedia_display
6227,31,using_multimedia_display
6228,31,using_multimedia_display
6229,31,using_multimedia_display
6230,31,using_multimedia_display
6231,31,using_multimedia_display
6232,31,using_multimedia_display
6233,31,using_multimedia_display
6234,31,using_multimedia_display
6234,13,opening_bottle
6235,13,opening_bottle
6236,13,opening_bottle
6237,13,opening_bottle
6238,13,opening_bottle
6239,13,opening_bottle
6240,13,opening_bottle
6241,13,opening_bottle
6242,13,opening_bottle
6243,13,opening_bottle
6244,13,opening_bottle
6245,13,opening_bottle
6246,13,opening_bottle
6247,13,opening_bottle
6248,13,opening_bottle
6249,13,opening_bottle
6250,13,opening_bottle
6251,13,opening_bottle
6252,13,opening_bottle
6253,13,opening_bottle
6254,13,opening_bottle
6255,13,opening_bottle
6256,13,opening_bottle
6257,13,opening_bottle
6258,13,opening_bottle
6259,13,opening_bottle
6260,13,opening_bottle
6261,13,opening_bottle
6262,13,opening_bottle
6263,13,opening_bottle
6263,4,drinking
6264,4,drinking
6265,4,drinking
6266,4,drinking
6267,4,drinking
6268,4,drinking
6269,4,drinking
6270,4,drinking
6271,4,drinking
6272,4,drinking
6273,4,drinking
6274,4,drinking
6275,4,drinking
6276,4,drinking
6277,4,drinking
6278,4,drinking
6279,4,drinking
6280,4,drinking
6281,4,drinking
6282,4,drinking
6283,4,drinking
6284,4,drinking
6285,4,drinking
6286,4,drinking
6287,4,drinking
6288,4,drinking
6289,4,drinking
6290,4,drinking
6291,4,drinking
6292,4,drinking
6293,4,drinking
6294,4,drinking
6295,4,drinking
6296,4,drinking
6297,4,drinking
6298,4,drinking
6299,4,drinking
6300,4,drinking
6301,4,drinking
6302,4,drinking
6303,4,drinking
6304,4,drinking
6305,4,drinking
6306,4,drinking
6307,4,drinking
6308,4,drinking
6308,4,drinking
6309,4,drinking
6310,4,drinking
6311,4,drinking
6312,4,drinking
6313,4,drinking
6314,4,drinking
6315,4,drinking
6316,4,drinking
6317,4,drinking
6318,4,drinking
6319,4,drinking
6320,4,drinking
6321,4,drinking
6322,4,drinking
6323,4,drinking
6324,4,drinking
6325,4,drinking
6326,4,drinking
6327,4,drinking
6328,4,drinking
6329,4,drinking
6330,4,drinking
6331,4,drinking
6332,4,drinking
6333,4,drinking
6334,4,drinking
6335,4,drinking
6336,4,drinking
6337,4,drinking
6338,4,drinking
6339,4,drinking
6340,4,drinking
6341,4,drinking
6342,4,drinking
6343,4,drinking
6344,4,drinking
6345,4,drinking
6346,4,drinking
6347,4,drinking
6348,4,drinking
6349,4,drinking
6350,4,drinking
6351,4,drinking
6352,4,drinking
6353,4,drinking
6353,4,drinking
6354,4,drinking
6355,4,drinking
6356,4,drinking
6357,4,drinking
6357,0,closing_bottle
6358,0,closing_bottle
6359,0,closing_bottle
6360,0,closing_bottle
6361,0,closing_bottle
6362,0,closing_bottle
6363,0,closing_bottle
6364,0,closing_bottle
6365,0,closing_bottle
6366,0,closing_bottle
6367,0,closing_bottle
6368,0,closing_bottle
6369,0,closing_bottle
6370,0,closing_bottle
6371,0,closing_bottle
6372,0,closing_bottle
6373,0,closing_bottle
6374,0,closing_bottle
6375,0,closing_bottle
6376,0,closing_bottle
6377,0,closing_bottle
6378,0,closing_bottle
6379,0,closing_bottle
6380,0,closing_bottle
6381,0,closing_bottle
6382,0,closing_bottle
6383,0,closing_bottle
6384,0,closing_bottle
6385,0,closing_bottle
6386,0,closing_bottle
6387,0,closing_bottle
6388,0,closing_bottle
6389,0,closing_bottle
6390,0,closing_bottle
6391,0,closing_bottle
6392,0,closing_bottle
6393,0,closing_bottle
6394,0,closing_bottle
6395,0,closing_bottle
6396,0,closing_bottle
6397,0,closing_bottle
6398,0,closing_bottle
6399,0,closing_bottle
6400,0,closing_bottle
6401,0,closing_bottle
6402,0,closing_bottle
6402,0,closing_bottle
6403,0,closing_bottle
6404,0,closing_bottle
6405,0,closing_bottle
6406,0,closing_bottle
6407,0,closing_bottle
6408,0,closing_bottle
6409,0,closing_bottle
6410,0,closing_bottle
6411,0,closing_bottle
6412,0,closing_bottle
6413,0,closing_bottle
6414,0,closing_bottle
6415,0,closing_bottle
6416,0,closing_bottle
6417,0,closing_bottle
6418,0,closing_bottle
6419,0,closing_bottle
6420,0,closing_bottle
6421,0,closing_bottle
6422,0,closing_bottle
6423,0,closing_bottle
6424,0,closing_bottle
6425,0,closing_bottle
6426,0,closing_bottle
6427,0,closing_bottle
6428,0,closing_bottle
6429,0,closing_bottle
6430,0,closing_bottle
6431,0,closing_bottle
6432,0,closing_bottle
6433,0,closing_bottle
6434,0,closing_bottle
6435,0,closing_bottle
6436,0,closing_bottle
6437,0,closing_bottle
6438,0,closing_bottle
6439,0,closing_bottle
6440,0,closing_bottle
6441,0,closing_bottle
6442,0,closing_bottle
6443,0,closing_bottle
6444,0,closing_bottle
6445,0,closing_bottle
6446,0,closing_bottle
6446,17,placing_an_object
6447,17,placing_an_object
6448,17,placing_an_object
6449,17,placing_an_object
6450,17,placing_an_object
6451,17,placing_an_object
6452,17,placing_an_object
6453,17,placing_an_object
6454,17,placing_an_object
6455,17,placing_an_object
6456,17,placing_an_object
6457,17,placing_an_object
6458,17,placing_an_object
6459,17,placing_an_object
6460,17,placing_an_object
6461,17,placing_an_object
6462,17,placing_an_object
6463,17,placing_an_object
6464,17,placing_an_object
6465,17,placing_an_object
6466,17,placing_an_object
6467,17,placing_an_object
6468,17,placing_an_object
6469,17,placing_an_object
6470,17,placing_an_object
6471,17,placing_an_object
6472,17,placing_an_object
6473,17,placing_an_object
6474,17,placing_an_object
6475,17,placing_an_object
6476,17,placing_an_object
6477,17,placing_an_object
6478,17,placing_an_object
6479,17,placing_an_object
6480,17,placing_an_object
6481,17,placing_an_object
6482,17,placing_an_object
6483,17,placing_an_object
6484,17,placing_an_object
6485,17,placing_an_object
6486,17,placing_an_object
6487,17,placing_an_object
6488,17,placing_an_object
6488,25,sitting_still
6489,25,sitting_still
6490,25,sitting_still
6491,25,sitting_still
6492,25,sitting_still
6493,25,sitting_still
6494,25,sitting_still
6495,25,sitting_still
6496,25,sitting_still
6497,25,sitting_still
6498,25,sitting_still
6499,25,sitting_still
6500,25,sitting_still
6501,25,sitting_still
6502,25,sitting_still
6503,25,sitting_still
6504,25,sitting_still
6505,25,sitting_still
6506,25,sitting_still
6507,25,sitting_still
6508,25,sitting_still
6509,25,sitting_still
6510,25,sitting_still
6511,25,sitting_still
6512,25,sitting_still
6513,25,sitting_still
6514,25,sitting_still
6515,25,sitting_still
6516,25,sitting_still
6517,25,sitting_still
6518,25,sitting_still
6519,25,sitting_still
6520,25,sitting_still
6521,25,sitting_still
6522,25,sitting_still
6523,25,sitting_still
6524,25,sitting_still
6525,25,sitting_still
6526,25,sitting_still
6527,25,sitting_still
6528,25,sitting_still
6529,25,sitting_still
6530,25,sitting_still
6531,25,sitting_still
6532,25,sitting_still
6533,25,sitting_still
6533,25,sitting_still
6534,25,sitting_still
6535,25,sitting_still
6536,25,sitting_still
6537,25,sitting_still
6538,25,sitting_still
6539,25,sitting_still
6540,25,sitting_still
6541,25,sitting_still
6542,25,sitting_still
6543,25,sitting_still
6544,25,sitting_still
6545,25,sitting_still
6546,25,sitting_still
6547,25,sitting_still
6548,25,sitting_still
6549,25,sitting_still
6550,25,sitting_still
6551,25,sitting_still
6552,25,sitting_still
6553,25,sitting_still
6554,25,sitting_still
6555,25,sitting_still
6556,25,sitting_still
6557,25,sitting_still
6558,25,sitting_still
6559,25,sitting_still
6560,25,sitting_still
6561,25,sitting_still
6562,25,sitting_still
6563,25,sitting_still
6564,25,sitting_still
6564,31,using_multimedia_display
6565,31,using_multimedia_display
6566,31,using_multimedia_display
6567,31,using_multimedia_display
6568,31,using_multimedia_display
6569,31,using_multimedia_display
6570,31,using_multimedia_display
6571,31,using_multimedia_display
6572,31,using_multimedia_display
6573,31,using_multimedia_display
6574,31,using_multimedia_display
6575,31,using_multimedia_display
6576,31,using_multimedia_display
6577,31,using_multimedia_display
6578,31,using_multimedia_display
6579,31,using_multimedia_display
6580,31,using_multimedia_display
6581,31,using_multimedia_display
6582,31,using_multimedia_display
6583,31,using_multimedia_display
6584,31,using_multimedia_display
6585,31,using_multimedia_display
6586,31,using_multimedia_display
6587,31,using_multimedia_display
6588,31,using_multimedia_display
6589,31,using_multimedia_display
6590,31,using_multimedia_display
6591,31,using_multimedia_display
6592,31,using_multimedia_display
6593,31,using_multimedia_display
6594,31,using_multimedia_display
6595,31,using_multimedia_display
6596,31,using_multimedia_display
6597,31,using_multimedia_display
6598,31,using_multimedia_display
6599,31,using_multimedia_display
6600,31,using_multimedia_display
6601,31,using_multimedia_display
6602,31,using_multimedia_display
6603,31,using_multimedia_display
6604,31,using_multimedia_display
6605,31,using_multimedia_display
6606,31,using_multimedia_display
6607,31,using_multimedia_display
6607,25,sitting_still
6608,25,sitting_still
6609,25,sitting_still
6610,25,sitting_still
6611,25,sitting_still
6612,25,sitting_still
6613,25,sitting_still
6614,25,sitting_still
6615,25,sitting_still
6616,25,sitting_still
6617,25,sitting_still
6618,25,sitting_still
6619,25,sitting_still
6620,25,sitting_still
6621,25,sitting_still
6622,25,sitting_still
6623,25,sitting_still
6624,25,sitting_still
6625,25,sitting_still
6626,25,sitting_still
6627,25,sitting_still
6628,25,sitting_still
6629,25,sitting_still
6630,25,sitting_still
6631,25,sitting_still
6632,25,sitting_still
6633,25,sitting_still
6634,25,sitting_still
6635,25,sitting_still
6636,25,sitting_still
6637,25,sitting_still
6638,25,sitting_still
6639,25,sitting_still
6685,40,
6686,40,
6687,40,
6688,40,
6689,40,
6690,40,
6691,40,
6692,40,
6693,40,
6694,40,
6695,40,
6696,40,
6697,40,
6698,40,
6699,40,
6700,40,
6701,40,
6702,40,
6703,40,
6704,40,
6705,40,
6706,40,
6707,40,
6708,40,
6709,40,
6710,40,
6711,40,
6712,40,
6713,40,
6714,40,
6715,40,
6716,40,
6717,40,
6718,40,
6719,40,
6720,40,
6721,40,
6722,40,
6723,40,
6724,40,
6725,40,
6726,40,
6727,40,
6728,40,
6729,40,
6730,40,
6731,40,
6732,40,
6733,40,
6734,40,
6735,40,
6736,40,
6737,40,
6738,40,
6739,40,
6740,40,
6741,40,
6742,40,
6743,40,
6744,40,
6745,40,
6746,40,
6747,40,
6748,40,
6749,40,
6750,40,
6751,40,
6752,40,
6753,40,
6754,40,
6755,40,
6756,40,
6757,40,
6758,40,
6759,40,
6760,40,
6761,40,
6762,40,
6763,40,
6764,40,
6765,40,
6766,40,
6767,40,
6768,40,
6769,40,
6770,40,
6771,40,
6772,40,
6773,40,
6774,40,
6775,40,
6776,40,
6777,40,
6778,40,
6779,40,
6780,40,
6781,40,
6782,40,
6783,40,
6784,40,
6785,40,
6786,40,
6787,40,
6788,40,
6789,40,
6790,40,
6791,40,
6792,40,
6793,40,
6794,40,
6795,40,
6796,40,
6797,40,
6798,40,
6799,40,
6800,40,
6801,40,
6802,40,
6803,40,
6804,40,
6805,40,
6806,40,
6807,40,
6808,40,
6809,40,
6810,40,
6811,40,
6812,40,
6813,40,
6814,40,
6815,40,
6816,40,
6817,40,
6818,40,
6819,40,
6820,40,
6821,40,
6822,40,
6823,40,
6824,40,
6825,40,
6826,40,
6827,40,
6828,40,
6829,40,
6830,40,
6831,40,
6832,40,
6833,40,
6834,40,
6835,40,
6836,40,
6837,40,
6838,40,
6839,40,
6840,40,
6841,40,
6842,40,
6843,40,
6844,40,
6845,40,
6846,40,
6847,40,
6848,40,
6849,40,
6850,40,
6851,40,
6852,40,
6853,40,
6854,40,
6855,40,
6856,40,
6857,40,
6858,40,
6859,40,
6860,40,
6861,40,
6862,40,
6863,40,
6864,40,
6865,40,
6866,40,
6867,40,
6868,40,
6869,40,
6870,40,
6871,40,
6872,40,
6873,40,
6874,40,
6875,40,
6876,40,
6877,40,
6878,40,
6879,40,
6880,40,
6881,40,
6882,40,
6883,40,
6884,40,
6885,40,
6886,40,
6887,40,
6888,40,
6889,40,
6890,40,
6891,40,
6892,40,
6893,40,
6894,40,
6895,40,
6896,40,
6897,40,
6898,40,
6899,40,
6900,40,
6901,40,
6902,40,
6903,40,
6904,40,
6905,40,
6906,40,
6907,40,
6908,40,
6909,40,
6910,40,
6911,40,
6912,40,
6913,40,
6914,40,
6915,40,
6916,40,
6917,40,
6918,40,
6919,40,
6920,40,
6921,40,
6922,40,
6923,40,
6924,40,
6925,40,
6926,40,
6927,40,
6928,40,
6929,40,
6930,40,
6931,40,
6932,40,
6933,40,
6934,40,
6935,40,
6936,40,
6937,40,
6938,40,
6939,40,
6940,40,
6941,40,
6942,40,
6943,40,
6944,40,
6945,40,
6946,40,
6947,40,
6948,40,
6949,40,
6950,40,
6951,40,
6952,40,
6953,40,
6954,40,
6955,40,
6956,40,
6957,40,
6958,40,
6959,40,
6960,40,
6961,40,
6962,40,
6963,40,
6964,40,
6965,40,
6966,40,
6967,40,
6968,40,
6969,40,
6970,40,
6971,40,
6972,40,
6973,40,
6974,40,
6975,40,
6976,40,
6977,40,
6978,40,
6979,40,
6980,40,
6981,40,
6982,40,
6983,40,
6984,40,
6985,40,
6986,40,
6987,40,
6988,40,
6989,40,
6990,40,
6991,40,
6992,40,
6993,40,
6994,40,
6995,40,
6996,40,
6997,40,
6998,40,
6999,40,
7000,40,
7001,40,
7002,40,
7003,40,
7004,40,
7005,40,
7006,40,
7007,40,
7008,40,
7009,40,
7010,40,
7011,40,
7012,40,
7013,40,
7014,40,
7015,40,
7016,40,
7017,40,
7018,40,
7019,40,
7020,40,
7021,40,
7022,40,
7023,40,
7024,40,
7025,40,
7026,40,
7027,40,
7028,19,pressing_automation_button
7029,19,pressing_automation_button
7030,19,pressing_automation_button
7031,19,pressing_automation_button
7032,19,pressing_automation_button
7033,19,pressing_automation_button
7034,19,pressing_automation_button
7035,19,pressing_automation_button
7036,19,pressing_automation_button
7037,19,pressing_automation_button
7038,19,pressing_automation_button
7039,19,pressing_automation_button
7040,19,pressing_automation_button
7041,19,pressing_automation_button
7042,19,pressing_automation_button
7043,19,pressing_automation_button
7044,19,pressing_automation_button
7045,19,pressing_automation_button
7046,19,pressing_automation_button
7047,19,pressing_automation_button
7048,19,pressing_automation_button
7049,19,pressing_automation_button
7050,19,pressing_automation_button
7051,19,pressing_automation_button
7052,19,pressing_automation_button
7053,19,pressing_automation_button
7054,19,pressing_automation_button
7055,19,pressing_automation_button
7056,19,pressing_automation_button
7057,19,pressing_automation_button
7057,11,looking_or_moving_around (e.g. searching)
7058,11,looking_or_moving_around (e.g. searching)
7059,11,looking_or_moving_around (e.g. searching)
7060,11,looking_or_moving_around (e.g. searching)
7061,11,looking_or_moving_around (e.g. searching)
7062,11,looking_or_moving_around (e.g. searching)
7063,11,looking_or_moving_around (e.g. searching)
7064,11,looking_or_moving_around (e.g. searching)
7065,11,looking_or_moving_around (e.g. searching)
7066,11,looking_or_moving_around (e.g. searching)
7067,11,looking_or_moving_around (e.g. searching)
7068,11,looking_or_moving_around (e.g. searching)
7069,11,looking_or_moving_around (e.g. searching)
7070,11,looking_or_moving_around (e.g. searching)
7071,11,looking_or_moving_around (e.g. searching)
7072,11,looking_or_moving_around (e.g. searching)
7073,11,looking_or_moving_around (e.g. searching)
7074,11,looking_or_moving_around (e.g. searching)
7075,11,looking_or_moving_around (e.g. searching)
7076,11,looking_or_moving_around (e.g. searching)
7077,11,looking_or_moving_around (e.g. searching)
7078,11,looking_or_moving_around (e.g. searching)
7079,11,looking_or_moving_around (e.g. searching)
7080,11,looking_or_moving_around (e.g. searching)
7080,31,using_multimedia_display
7081,31,using_multimedia_display
7082,31,using_multimedia_display
7083,31,using_multimedia_display
7084,31,using_multimedia_display
7085,31,using_multimedia_display
7086,31,using_multimedia_display
7087,31,using_multimedia_display
7088,31,using_multimedia_display
7089,31,using_multimedia_display
7090,31,using_multimedia_display
7091,31,using_multimedia_display
7092,31,using_multimedia_display
7093,31,using_multimedia_display
7094,31,using_multimedia_display
7095,31,using_multimedia_display
7096,31,using_multimedia_display
7097,31,using_multimedia_display
7098,31,using_multimedia_display
7099,31,using_multimedia_display
7100,31,using_multimedia_display
7101,31,using_multimedia_display
7102,31,using_multimedia_display
7103,31,using_multimedia_display
7103,25,sitting_still
7104,25,sitting_still
7105,25,sitting_still
7106,25,sitting_still
7107,25,sitting_still
7108,25,sitting_still
7109,25,sitting_still
7110,25,sitting_still
7111,25,sitting_still
7112,25,sitting_still
7113,25,sitting_still
7114,25,sitting_still
7115,25,sitting_still
7116,25,sitting_still
7117,25,sitting_still
7118,25,sitting_still
7119,25,sitting_still
7120,25,sitting_still
7121,25,sitting_still
7122,25,sitting_still
7123,25,sitting_still
7124,25,sitting_still
7125,25,sitting_still
7126,25,sitting_still
7127,25,sitting_still
7128,25,sitting_still
7129,25,sitting_still
7130,25,sitting_still
7131,25,sitting_still
7132,25,sitting_still
7133,25,sitting_still
7134,25,sitting_still
7135,25,sitting_still
7136,25,sitting_still
7137,25,sitting_still
7138,25,sitting_still
7139,25,sitting_still
7140,25,sitting_still
7141,25,sitting_still
7142,25,sitting_still
7143,25,sitting_still
7144,25,sitting_still
7145,25,sitting_still
7146,25,sitting_still
7147,25,sitting_still
7148,25,sitting_still
7149,25,sitting_still
7149,25,sitting_still
7150,25,sitting_still
7151,25,sitting_still
7152,25,sitting_still
7153,25,sitting_still
7154,25,sitting_still
7155,25,sitting_still
7156,25,sitting_still
7157,25,sitting_still
7158,25,sitting_still
7159,25,sitting_still
7160,25,sitting_still
7161,25,sitting_still
7162,25,sitting_still
7163,25,sitting_still
7164,25,sitting_still
7165,25,sitting_still
7166,25,sitting_still
7167,25,sitting_still
7168,25,sitting_still
7169,25,sitting_still
7170,25,sitting_still
7171,25,sitting_still
7172,25,sitting_still
7173,25,sitting_still
7174,25,sitting_still
7175,25,sitting_still
7176,25,sitting_still
7177,25,sitting_still
7178,25,sitting_still
7179,25,sitting_still
7180,25,sitting_still
7181,25,sitting_still
7182,25,sitting_still
7183,25,sitting_still
7184,25,sitting_still
7185,25,sitting_still
7186,25,sitting_still
7187,25,sitting_still
7188,25,sitting_still
7189,25,sitting_still
7190,25,sitting_still
7191,25,sitting_still
7192,25,sitting_still
7193,25,sitting_still
7194,25,sitting_still
7194,25,sitting_still
7195,25,sitting_still
7196,25,sitting_still
7197,25,sitting_still
7198,25,sitting_still
7199,25,sitting_still
7200,25,sitting_still
7201,25,sitting_still
7202,25,sitting_still
7203,25,sitting_still
7204,25,sitting_still
7205,25,sitting_still
7206,25,sitting_still
7207,25,sitting_still
7208,25,sitting_still
7209,25,sitting_still
7210,25,sitting_still
7211,25,sitting_still
7212,25,sitting_still
7213,25,sitting_still
7214,25,sitting_still
7215,25,sitting_still
7216,25,sitting_still
7217,25,sitting_still
7218,25,sitting_still
7219,25,sitting_still
7220,25,sitting_still
7221,25,sitting_still
7222,25,sitting_still
7223,25,sitting_still
7224,25,sitting_still
7225,25,sitting_still
7226,25,sitting_still
7227,25,sitting_still
7228,25,sitting_still
7229,25,sitting_still
7230,25,sitting_still
7231,25,sitting_still
7232,25,sitting_still
7233,25,sitting_still
7234,25,sitting_still
7235,25,sitting_still
7236,25,sitting_still
7237,25,sitting_still
7238,25,sitting_still
7238,25,sitting_still
7239,25,sitting_still
7240,25,sitting_still
7241,25,sitting_still
7242,25,sitting_still
7243,25,sitting_still
7244,25,sitting_still
7245,25,sitting_still
7246,25,sitting_still
7247,25,sitting_still
7248,25,sitting_still
7249,25,sitting_still
7250,25,sitting_still
7251,25,sitting_still
7252,25,sitting_still
7253,25,sitting_still
7254,25,sitting_still
7255,25,sitting_still
7256,25,sitting_still
7257,25,sitting_still
7258,25,sitting_still
7259,25,sitting_still
7260,25,sitting_still
7261,25,sitting_still
7262,25,sitting_still
7263,25,sitting_still
7264,25,sitting_still
7265,25,sitting_still
7266,25,sitting_still
7267,25,sitting_still
7268,25,sitting_still
7269,25,sitting_still
7270,25,sitting_still
7271,25,sitting_still
7272,25,sitting_still
7273,25,sitting_still
7274,25,sitting_still
7275,25,sitting_still
7276,25,sitting_still
7277,25,sitting_still
7278,25,sitting_still
7279,25,sitting_still
7280,25,sitting_still
7281,25,sitting_still
7282,25,sitting_still
7283,25,sitting_still
7284,25,sitting_still
7284,25,sitting_still
7285,25,sitting_still
7286,25,sitting_still
7287,25,sitting_still
7288,25,sitting_still
7289,25,sitting_still
7290,25,sitting_still
7291,25,sitting_still
7292,25,sitting_still
7293,25,sitting_still
7294,25,sitting_still
7295,25,sitting_still
7296,25,sitting_still
7297,25,sitting_still
7298,25,sitting_still
7299,25,sitting_still
7300,25,sitting_still
7301,25,sitting_still
7302,25,sitting_still
7303,25,sitting_still
7304,25,sitting_still
7305,25,sitting_still
7306,25,sitting_still
7307,25,sitting_still
7308,25,sitting_still
7309,25,sitting_still
7310,25,sitting_still
7311,25,sitting_still
7312,25,sitting_still
7313,25,sitting_still
7314,25,sitting_still
7315,25,sitting_still
7316,25,sitting_still
7317,25,sitting_still
7318,25,sitting_still
7319,25,sitting_still
7320,25,sitting_still
7321,25,sitting_still
7322,25,sitting_still
7323,25,sitting_still
7324,25,sitting_still
7325,25,sitting_still
7326,25,sitting_still
7327,25,sitting_still
7328,25,sitting_still
7329,25,sitting_still
7329,25,sitting_still
7330,25,sitting_still
7331,25,sitting_still
7332,25,sitting_still
7333,25,sitting_still
7334,25,sitting_still
7335,25,sitting_still
7336,25,sitting_still
7337,25,sitting_still
7338,25,sitting_still
7339,25,sitting_still
7340,25,sitting_still
7341,25,sitting_still
7342,25,sitting_still
7343,25,sitting_still
7344,25,sitting_still
7345,25,sitting_still
7346,25,sitting_still
7347,25,sitting_still
7348,25,sitting_still
7349,25,sitting_still
7350,25,sitting_still
7351,25,sitting_still
7352,25,sitting_still
7353,25,sitting_still
7354,25,sitting_still
7355,25,sitting_still
7356,25,sitting_still
7357,25,sitting_still
7358,25,sitting_still
7359,25,sitting_still
7360,25,sitting_still
7361,25,sitting_still
7362,25,sitting_still
7363,25,sitting_still
7364,25,sitting_still
7365,25,sitting_still
7366,25,sitting_still
7367,25,sitting_still
7368,25,sitting_still
7369,25,sitting_still
7370,25,sitting_still
7371,25,sitting_still
7372,25,sitting_still
7373,25,sitting_still
7374,25,sitting_still
7374,25,sitting_still
7375,25,sitting_still
7376,25,sitting_still
7377,25,sitting_still
7378,25,sitting_still
7379,25,sitting_still
7380,25,sitting_still
7381,25,sitting_still
7382,25,sitting_still
7383,25,sitting_still
7384,25,sitting_still
7385,25,sitting_still
7386,25,sitting_still
7387,25,sitting_still
7388,25,sitting_still
7389,25,sitting_still
7390,25,sitting_still
7391,25,sitting_still
7392,25,sitting_still
7393,25,sitting_still
7394,25,sitting_still
7395,25,sitting_still
7396,25,sitting_still
7397,25,sitting_still
7398,25,sitting_still
7399,25,sitting_still
7400,25,sitting_still
7401,25,sitting_still
7402,25,sitting_still
7403,25,sitting_still
7404,25,sitting_still
7405,25,sitting_still
7406,25,sitting_still
7407,25,sitting_still
7408,25,sitting_still
7409,25,sitting_still
7410,25,sitting_still
7411,25,sitting_still
7412,25,sitting_still
7413,25,sitting_still
7414,25,sitting_still
7415,25,sitting_still
7416,25,sitting_still
7417,25,sitting_still
7418,25,sitting_still
7419,25,sitting_still
7419,25,sitting_still
7420,25,sitting_still
7421,25,sitting_still
7422,25,sitting_still
7423,25,sitting_still
7424,25,sitting_still
7425,25,sitting_still
7426,25,sitting_still
7427,25,sitting_still
7428,25,sitting_still
7429,25,sitting_still
7430,25,sitting_still
7431,25,sitting_still
7432,25,sitting_still
7433,25,sitting_still
7434,25,sitting_still
7435,25,sitting_still
7436,25,sitting_still
7437,25,sitting_still
7438,25,sitting_still
7439,25,sitting_still
7440,25,sitting_still
7441,25,sitting_still
7442,25,sitting_still
7443,25,sitting_still
7444,25,sitting_still
7445,25,sitting_still
7446,25,sitting_still
7447,25,sitting_still
7448,25,sitting_still
7449,25,sitting_still
7450,25,sitting_still
7451,25,sitting_still
7452,25,sitting_still
7453,25,sitting_still
7454,25,sitting_still
7455,25,sitting_still
7456,25,sitting_still
7457,25,sitting_still
7458,25,sitting_still
7459,25,sitting_still
7460,25,sitting_still
7461,25,sitting_still
7462,25,sitting_still
7463,25,sitting_still
7464,25,sitting_still
7465,25,sitting_still
7465,25,sitting_still
7466,25,sitting_still
7467,25,sitting_still
7468,25,sitting_still
7469,25,sitting_still
7470,25,sitting_still
7471,25,sitting_still
7472,25,sitting_still
7473,25,sitting_still
7474,25,sitting_still
7475,25,sitting_still
7476,25,sitting_still
7477,25,sitting_still
7478,25,sitting_still
7478,9,fetching_an_object
7479,9,fetching_an_object
7480,9,fetching_an_object
7481,9,fetching_an_object
7482,9,fetching_an_object
7483,9,fetching_an_object
7484,9,fetching_an_object
7485,9,fetching_an_object
7486,9,fetching_an_object
7487,9,fetching_an_object
7488,9,fetching_an_object
7489,9,fetching_an_object
7490,9,fetching_an_object
7491,9,fetching_an_object
7492,9,fetching_an_object
7493,9,fetching_an_object
7494,9,fetching_an_object
7495,9,fetching_an_object
7496,9,fetching_an_object
7497,9,fetching_an_object
7498,9,fetching_an_object
7499,9,fetching_an_object
7500,9,fetching_an_object
7501,9,fetching_an_object
7502,9,fetching_an_object
7503,9,fetching_an_object
7504,9,fetching_an_object
7505,9,fetching_an_object
7506,9,fetching_an_object
7507,9,fetching_an_object
7508,9,fetching_an_object
7509,9,fetching_an_object
7510,9,fetching_an_object
7511,9,fetching_an_object
7512,9,fetching_an_object
7513,9,fetching_an_object
7514,9,fetching_an_object
7515,9,fetching_an_object
7516,9,fetching_an_object
7517,9,fetching_an_object
7518,9,fetching_an_object
7519,9,fetching_an_object
7520,9,fetching_an_object
7521,9,fetching_an_object
7522,9,fetching_an_object
7523,9,fetching_an_object
7523,9,fetching_an_object
7524,9,fetching_an_object
7525,9,fetching_an_object
7526,9,fetching_an_object
7526,18,preparing_food
7527,18,preparing_food
7528,18,preparing_food
7529,18,preparing_food
7530,18,preparing_food
7531,18,preparing_food
7532,18,preparing_food
7533,18,preparing_food
7534,18,preparing_food
7535,18,preparing_food
7536,18,preparing_food
7537,18,preparing_food
7538,18,preparing_food
7539,18,preparing_food
7540,18,preparing_food
7541,18,preparing_food
7542,18,preparing_food
7543,18,preparing_food
7544,18,preparing_food
7545,18,preparing_food
7546,18,preparing_food
7547,18,preparing_food
7548,18,preparing_food
7549,18,preparing_food
7550,18,preparing_food
7551,18,preparing_food
7552,18,preparing_food
7553,18,preparing_food
7554,18,preparing_food
7555,18,preparing_food
7556,18,preparing_food
7557,18,preparing_food
7558,18,preparing_food
7559,18,preparing_food
7560,18,preparing_food
7561,18,preparing_food
7562,18,preparing_food
7563,18,preparing_food
7564,18,preparing_food
7565,18,preparing_food
7566,18,preparing_food
7567,18,preparing_food
7568,18,preparing_food
7569,18,preparing_food
7570,18,preparing_food
7571,18,preparing_food
7571,18,preparing_food
7572,18,preparing_food
7573,18,preparing_food
7574,18,preparing_food
7575,18,preparing_food
7576,18,preparing_food
7577,18,preparing_food
7578,18,preparing_food
7579,18,preparing_food
7580,18,preparing_food
7581,18,preparing_food
7582,18,preparing_food
7583,18,preparing_food
7584,18,preparing_food
7585,18,preparing_food
7586,18,preparing_food
7587,18,preparing_food
7588,18,preparing_food
7589,18,preparing_food
7590,18,preparing_food
